label,Major,Minor,Seventh,Ninth
0.0,0.40937264227447423,0.36953308315900346,0.5101067482707192,0.5141572936809543
0.0,0.34258273848608156,0.3350974694144764,0.5393362770216112,0.584546567158241
0.0,0.50286677581241,0.45830706534183185,0.538524567271614,0.4892650769635264
0.0,0.36968809783913553,0.38528208084936477,0.8304705586073035,0.7136831479796264
0.0,0.4491742057172239,0.3931171965893879,0.399156605371213,0.4149039466216468
0.0,0.3696751208042192,0.34885570440961533,0.41028747556988093,0.44893796940994185
0.0,0.33311436898931945,0.293204655369634,0.44669915507792657,0.4533282943468065
0.0,0.36162833191829113,0.3257314680114815,0.502279212077186,0.4874508930477109
0.0,0.4054514812174914,0.40728521581474264,0.659076367413924,0.678733621180027
0.0,0.30541704036640205,0.26855817990322933,0.4094311823146029,0.46971030219722637
0.0,0.46926378851041006,0.39545768742929926,0.4216212211959066,0.4376310368219992
0.0,0.31473903217653487,0.31305331982379575,0.7300836424018369,0.7039137421725208
0.0,0.24883435964521528,0.23977224393575342,0.47167418564074326,0.4819898639844453
0.0,0.23427095321963193,0.22264997362465966,0.4992127977560492,0.4412772309479999
0.0,0.3109611877500078,0.30748477278392355,0.5510884307973036,0.5725508294437618
0.0,0.2704731351879637,0.2527128378146849,0.47729805242768664,0.45941410326552
0.0,0.2841859520579284,0.2743864710509955,0.5022677604807626,0.47419522776551326
0.0,0.29556923704299337,0.2957873905340257,0.5660390682251631,0.5100413143622402
0.0,0.2108785428489317,0.227255348230552,0.4500739580572222,0.47111247865341077
0.0,0.21795086748132533,0.20045802861663053,0.509952064562639,0.4258831937890443
0.0,0.29638964085160435,0.28820993703405845,0.45605746884305765,0.48140011328722904
0.0,0.28310622095975674,0.2915804171505604,0.5478222797963419,0.6548691809173883
0.0,0.32829922267023953,0.33060594876650884,0.4955561565491209,0.5391804414282295
0.0,0.33323462183098473,0.3062507347550868,0.4083210305175009,0.45076658939384057
0.0,0.21598248028437894,0.19930158544542548,0.47312287081434784,0.5130241795754157
0.0,0.3327122355426323,0.29102612205344713,0.44201206417503325,0.5468991306752637
0.0,0.22263009706251707,0.24588855381091568,0.5113402985147106,0.5439741873999611
0.0,0.3479260058121452,0.32229675617533726,0.48286021002488966,0.48868189274300583
0.0,0.25731354512223614,0.24439283579446971,0.4599783592649113,0.4776479326169869
0.0,0.2328860389309852,0.2200504435392383,0.4794228971666284,0.5476529954296134
0.0,0.2441543983761834,0.23884736983305926,0.515180470629088,0.474928893208889
0.0,0.24023395071546688,0.22481250202079042,0.4225926404035798,0.5180048028707812
0.0,0.2650019473281856,0.23136538460035103,0.5877666010299971,0.5394019585757759
0.0,0.2821920829628616,0.2597249578160378,0.47873918113682284,0.5076578782762879
0.0,0.24167333053996967,0.22512368791061643,0.48824037648727825,0.4698126478632275
0.0,0.28460945440304064,0.28896433747619654,0.5003916194758404,0.5032348240030226
0.0,0.219223514665858,0.21087002918676606,0.471200106063215,0.4063096714285553
0.0,0.21651286084305518,0.19979291802612414,0.4773841253645803,0.4556634569653218
0.0,0.24316126983823835,0.23759500951793366,0.5330320783183682,0.5074210091147408
0.0,0.28164788976469823,0.24837605337160104,0.5132762933652216,0.5078372415738595
0.0,0.4930328431466543,0.47271467009501655,0.5886015335128876,0.5893629827704674
0.0,0.48688345741575656,0.45011735383122853,0.603437335784138,0.6331258443941615
0.0,0.4156547394937633,0.3840990586936468,0.5930330058078019,0.6231545414751207
0.0,0.4761578789498936,0.4586473769903537,0.5796322929027163,0.6048253990440192
0.0,0.43902184286317036,0.42331022015009107,0.6126864262080208,0.6402653762619397
0.0,0.41440578322153654,0.4061414778994537,0.6986537555651199,0.707138269211449
0.0,0.39393464689366586,0.39032192508489233,0.605946241441155,0.6938652352724516
0.0,0.4375726017672149,0.38360841903297593,0.49062973355597234,0.557307879415442
0.0,0.47706825873160474,0.4414215912817213,0.5950115094405102,0.5781366763308835
0.0,0.25480974404102896,0.25263520201404865,0.4768249704575972,0.5100229988948077
0.0,0.44629430246411406,0.4248160644701122,0.6233887118899272,0.58755071634868
0.0,0.4551026082235905,0.4333537899304385,0.5377938512714744,0.5465260696250492
0.0,0.3388156672848357,0.3255955840291256,0.6158549572021219,0.6638726422501553
0.0,0.4961076792377602,0.458392305218266,0.6223399604163111,0.6145681134734636
0.0,0.5261913592941047,0.5204510139935873,0.657650191458835,0.6563632704706177
0.0,0.49891052267041586,0.49137445699897997,0.6221447681825564,0.6747201175112476
0.0,0.4852776249372865,0.4736836480595969,0.6329872972157166,0.699070942944479
0.0,0.49214569399914887,0.46420039316231165,0.640068998518392,0.6463521536702601
0.0,0.44103407929788474,0.41390750243351404,0.5382086244576185,0.5554294784719321
0.0,0.4765481837844016,0.45763491231847697,0.6212264667513296,0.654717279777399
0.0,0.5123920828982673,0.49706152610125276,0.6328539102476036,0.6524239372290628
0.0,0.5927023936060465,0.594680002042385,0.5960974945025599,0.6271182054375253
0.0,0.3861988164593857,0.3622161213365883,0.49942866519850415,0.5116095637120329
0.0,0.40976722485068,0.39893156970570903,0.5233778680110954,0.5136526411005836
0.0,0.47588754424787993,0.4515563832672736,0.4582896309188561,0.4726336405246407
0.0,0.39562305192187397,0.35769853819778397,0.44486991347539984,0.4507866552347418
0.0,0.4689274613149872,0.4552674875250763,0.5509638151088612,0.5470956037064567
0.0,0.41228271724084004,0.4057945491216137,0.4884432030068443,0.49894303902890136
0.0,0.4061518919167001,0.3901040342766857,0.43412938760371556,0.4490277022711654
0.0,0.3522443596359839,0.35105662766228385,0.42932816482871394,0.4991281843378547
0.0,0.39018318908548444,0.3685717833122308,0.46167531889082963,0.4770156113188736
0.0,0.45294059482926696,0.409723744740918,0.4146447828722931,0.41909149824203373
0.0,0.431443790508853,0.4057452273943086,0.5173165494940362,0.4640477161463398
0.0,0.44525681780052884,0.4444481106026343,0.5071814574147083,0.5167444666694597
0.0,0.46690426197512225,0.45998513639890637,0.5555708019753963,0.524691989918131
0.0,0.5584275805271441,0.5400802462685138,0.6708521975832271,0.6275240630935962
0.0,0.45264435924736374,0.43140502692423244,0.5862589414352442,0.671067472499892
0.0,0.49895228449395423,0.46898330203365857,0.6030088322327231,0.6215176004294819
0.0,0.5280244935672993,0.5063350213772664,0.6238228106399215,0.6029642627600662
0.0,0.6061835580079111,0.5509324899975652,0.6292072286597273,0.6014620121045294
0.0,0.5022424248432544,0.46294474684422443,0.5242430386530066,0.5499583648576036
0.0,0.5216987149355536,0.4952132854671809,0.5014481172053681,0.46277729505351184
0.0,0.43312339199596855,0.4134907141304862,0.4608274580235813,0.4951785206325129
0.0,0.5777136811958393,0.5178907815551557,0.6566664946415322,0.5990067874423588
0.0,0.5557944584999979,0.5546075895047067,0.5417626399663252,0.5299679073934036
0.0,0.3332694976314776,0.31217459326562896,0.5233347472027923,0.5355249435691058
0.0,0.33017515912906786,0.3326603934037031,0.6382899421609738,0.5981045828402487
0.0,0.3387029876476179,0.3273342350160605,0.5995564039885579,0.5418356176288526
0.0,0.3421497056404085,0.3315573145832887,0.6701488781588849,0.6306897154831093
0.0,0.2731817015842146,0.25529088535948247,0.62751755041929,0.7288689772933105
0.0,0.38052795886492247,0.3523597031362563,0.6197530304191258,0.6048285696420533
0.0,0.43477124943806555,0.41150936928319626,0.7501408516705843,0.7310360151695046
0.0,0.4031740160359717,0.3894410063771385,0.6521922751029726,0.6970716849672931
0.0,0.4099079951915524,0.40819641666022655,0.6796450857374838,0.7303598794605963
0.0,0.35035056940934106,0.33683747150331655,0.7589012648912331,0.7367573104115744
0.0,0.4000068455695374,0.3870235593263002,0.5949870569097427,0.5887463139620326
0.0,0.29749822414554034,0.29159695482192116,0.4513215173524373,0.45427865274841334
0.0,0.33365385715268103,0.3233454733394925,0.6454337867436393,0.6392119166509289
0.0,0.5737929465953636,0.5528818849792676,0.6772852017560269,0.6431796060151178
0.0,0.4599543443725497,0.45657270071404965,0.5471157845283728,0.5723333285041329
1.0,0.3216235672581702,0.31735055102908927,0.3669878584414248,0.38966020606101537
1.0,0.2846520070729396,0.27989247708992115,0.3208744633093301,0.30202080164489753
1.0,0.37010549741971105,0.3810099314910451,0.42037665979391153,0.3902675353561138
1.0,0.39238575428888656,0.33384919909102045,0.29150362064618535,0.3105248315672935
1.0,0.29401943104222006,0.2819914633193298,0.3392265345370401,0.32663001506617423
1.0,0.3539356999230523,0.34727861140685984,0.37661937102121784,0.41221808618520506
1.0,0.3574865970937779,0.34961907563726086,0.40183979640905104,0.3824315051158737
1.0,0.3795181590984478,0.33885935739275114,0.4341919393821673,0.44777001172312214
1.0,0.32575244196812825,0.3153224318487551,0.3733255369437125,0.41869249446393875
1.0,0.35822531252035117,0.3796762133921359,0.4263671850069851,0.3943395464789724
1.0,0.3240748764236502,0.307543173315531,0.354129605963179,0.3228798531277843
1.0,0.33671459279955235,0.29998473375899604,0.285831654716783,0.3644778813494338
1.0,0.3177108353936231,0.29882920915319117,0.34345021663638764,0.3362203863546851
1.0,0.37875811649821534,0.3233299498681006,0.32528506971437,0.3012443781430524
1.0,0.31881686761431244,0.2714539407134594,0.38365658145625536,0.37014252276103965
1.0,0.237404578862614,0.2653901785748839,0.3003230383979694,0.3466149395191555
1.0,0.23165463478774873,0.20981300498418226,0.33003973028220956,0.4036929780494589
1.0,0.3253683291227159,0.34356079416406937,0.3518065678216583,0.3804389116413223
1.0,0.2702436579237665,0.32579181019237025,0.3124637088066642,0.3172247718346544
1.0,0.37490646098202596,0.3551919765732053,0.40538726235661726,0.4012242423241478
1.0,0.4060580325449437,0.378119596835679,0.3610983200677684,0.35616260290949153
1.0,0.3741189379631401,0.3743753455024933,0.35828999939438266,0.43058732169672964
1.0,0.3713024324082295,0.3451919381231503,0.4001917805320297,0.3980010872920983
1.0,0.3258405701550835,0.3050309400616233,0.4364686347023498,0.47084297053459623
1.0,0.3488306667273101,0.3400084859319568,0.362028710337078,0.3753094116148763
1.0,0.3582518912852606,0.3917444969661825,0.4032880321601998,0.4385646458868717
1.0,0.3592715157216798,0.3351912508516632,0.32501235388085414,0.325685224030805
1.0,0.30166378924639947,0.30871401787433855,0.36177201068334097,0.36505183259805524
1.0,0.396936115887999,0.3551221071979802,0.3710509558342917,0.38645087915067944
1.0,0.3388632737614254,0.31646539936961393,0.3467307833876271,0.37969093145817157
1.0,0.3210788033628583,0.3326755271209335,0.49183391684412325,0.4720572277025445
1.0,0.30307721613622374,0.2923584741416724,0.5367761590868615,0.4999745395714832
1.0,0.4377542498026664,0.3410014665476664,0.39464405318999984,0.48167719677391146
1.0,0.4136154341108612,0.38493728360852686,0.5278328433575705,0.40791293183055444
1.0,0.3087562292220616,0.32298467128813224,0.4747174705700601,0.4680514119788899
1.0,0.3613612223346583,0.35701615788824664,0.5166001915784588,0.5266571119525569
1.0,0.26187354816604835,0.25741113725364934,0.4358169511593406,0.3741132462844938
1.0,0.3659647486035804,0.3289297380768854,0.44875596779283256,0.44832503043105687
1.0,0.37516331085444043,0.3615382773201784,0.5036563061340811,0.5310527186184726
1.0,0.2744235124524308,0.2758176355733799,0.42858056444065395,0.3984860830301149
1.0,0.27605362594967464,0.2608003548768686,0.4330345259217139,0.46122083784665924
1.0,0.3621690651320456,0.3499797635927534,0.5012153269833239,0.4298191598219333
1.0,0.4471352144592238,0.3928885105192613,0.2738417559768086,0.30213191899855474
1.0,0.2332843263442987,0.227344677889335,0.2890051310999944,0.305933606959693
1.0,0.3675595467107943,0.36729157817771435,0.3342869528769634,0.36565448925318883
1.0,0.29741862113074524,0.26333753471313226,0.37887590733025384,0.3460297292124984
1.0,0.5692847553833147,0.5383978976184542,0.4597018026169787,0.5201496639621179
1.0,0.3594414503060942,0.3492793982422452,0.35285852960573477,0.4025393563490297
1.0,0.435127666976022,0.3886922935844631,0.45634964722443394,0.5122056754571459
1.0,0.44287742862756496,0.4417807237935305,0.4843841509717789,0.4318715496627151
1.0,0.3927939195287171,0.36541494836477173,0.4326731593938147,0.44580606144234897
1.0,0.48575228309770113,0.4949870219439658,0.5561116427838252,0.7083647256787613
1.0,0.4941592133192019,0.4822398910448674,0.5666274065221525,0.667077190768605
1.0,0.5884265035571146,0.5055007244346363,0.4213263179702749,0.4302024527876008
1.0,nan,nan,nan,nan
1.0,0.1843767221074018,0.16792950456156988,0.2978014972338612,0.2726982022394927
1.0,0.5691903553102009,0.49637270686903606,0.38808760109378554,0.3923713725558699
1.0,0.34297445706383367,0.2929468432831739,0.3815406516023577,0.3789588254828343
1.0,0.3992519828915945,0.41335469027199084,0.363951751829794,0.3662492100156348
1.0,0.4324923856983924,0.39472292413454224,0.41375011743492934,0.4135386271796033
1.0,0.4857852730946203,0.45052426254471734,0.44104187766816544,0.4474475185337174
1.0,0.44892935258356415,0.43310691449147143,0.4173844154407146,0.3941048804143204
1.0,0.45030225584298467,0.4161671541948504,0.43913851875515864,0.5071501699091806
1.0,0.25610938458389276,0.2527091787202102,0.3725090118957289,0.33839794124005135
1.0,0.25294001172268077,0.2254410771394718,0.2988055009060181,0.31112499389700904
1.0,0.20135140167604632,0.19981403318220098,0.3196288175279429,0.37037914390979576
1.0,0.13658258497605813,0.15496163919715,0.30917686294969077,0.3342807291913492
1.0,0.3225934632460575,0.3673508793290351,0.37126654907739937,0.39158081704399217
1.0,0.39742374908795375,0.3571554283660049,0.3137963011735167,0.33942377574139276
1.0,0.3749634814623489,0.3492990563988305,0.30047647214590234,0.31983349604695477
1.0,0.34212132874890033,0.32463433169013944,0.40106089198187816,0.33918363718835465
1.0,0.2569925798184327,0.26598882766427573,0.3402283588523164,0.33546344551941293
1.0,0.40044651135538095,0.3872733901662402,0.4185648639220268,0.43704351638785177
1.0,0.28330796986959145,0.2817195789738125,0.34035028658594135,0.3331926756316182
1.0,0.3424354323828558,0.2707151708657379,0.370456707941994,0.3377227386031413
1.0,0.23927610407716932,0.2514587835985974,0.3240004306504033,0.37940244670577083
1.0,0.3685170725094618,0.3567255976378165,0.41315949824985726,0.36014657354948376
1.0,0.2063622851373632,0.26168850050970355,0.30612655921506804,0.3285490630113389
1.0,0.2668441445240427,0.24773844333371592,0.3562137143034498,0.33224746651693987
1.0,0.2038537545496827,0.19211263931027017,0.3617180436842663,0.3801683541615776
1.0,0.5230128855918736,0.5176298499644558,0.5623899927447058,0.6150033845248519
1.0,0.3567395708537596,0.34360639233009815,0.40647957621489683,0.43477957828172986
1.0,0.39378725826475525,0.39850152579447207,0.3858243588590016,0.4056437097832476
1.0,0.3759864083496325,0.3747723067842947,0.34850088826541403,0.35992698602660167
1.0,0.32553190968480195,0.34256022186222584,0.410843304507353,0.3854024286464924
1.0,0.43570950191182833,0.4488524037846765,0.456902042927709,0.5084811516204583
1.0,0.48366989626129775,0.4499877545073151,0.45333029314822176,0.4534311489867118
1.0,0.4194727894339489,0.36487854769329764,0.3954209522736245,0.4246699983944792
1.0,0.38808433123181535,0.3802119783870984,0.44172421418659846,0.4727099231564782
1.0,0.27386608854295663,0.23699979030714027,0.3826371864172684,0.2930034780006813
1.0,0.38025099504260584,0.3490635295722029,0.3182095951259162,0.21843587210611698
1.0,0.295304821619507,0.2757340832650784,0.3100023197948809,0.370655606710094
1.0,0.12148961160498607,0.12635777295621758,0.25727327790792925,0.3448146450482682
1.0,0.224970170404449,0.22375544252110874,0.3226800014144696,0.3999919948408778
1.0,0.4864003077797041,0.48705833939987164,0.5887379334153868,0.5459048340859116
1.0,0.38833040730910967,0.3661865243319317,0.31579466098115183,0.2483945329896504
1.0,0.45830541365339256,0.4159862802794059,0.43348799147041195,0.4218537292351776
1.0,0.2701884754451438,0.26228282940605685,0.29509991628241133,0.37784263037789967
1.0,0.4677986677278457,0.4066946384336574,0.3927989022086833,0.3905621719838091
1.0,0.4494977576724751,0.5002636390690478,0.4286423429370487,0.42787027513270864
2.0,0.5142627999465413,0.48565549697474447,0.693498253783224,0.6845508864067957
2.0,0.6020551982766633,0.5628399537222462,0.6571525007662993,0.6557306526220582
2.0,0.28800547237297147,0.25691902834653507,0.5514962459591242,0.5542554952989431
2.0,0.555804685669135,0.5041950794885632,0.5713598440929476,0.596442073265681
2.0,0.513106108394536,0.46164240922823707,0.6717484418912184,0.6377600331490283
2.0,0.548302503891565,0.5207751934474716,0.6590581544714853,0.6328412553470484
2.0,0.6434807259805455,0.590027232356906,0.6738235404866203,0.6500592048967943
2.0,0.5840738136481523,0.5619210866821485,0.74473503018916,0.7473660836603094
2.0,0.4609367201964337,0.44030537321209084,0.5794809539867083,0.5509608469241818
2.0,0.6227477260898373,0.5944696965045473,0.6948335579796541,0.6974623425470154
2.0,0.317286089424762,0.31661151261099274,0.4988411335575395,0.4864384676842235
2.0,0.3495307464877958,0.3257315091411554,0.5079872065518033,0.5443122535949179
2.0,0.39621994744591926,0.3582894281641166,0.49025125687502313,0.4763255042094738
2.0,0.45327701426430633,0.4313206985860317,0.5059508284252432,0.5914263506856571
2.0,0.4693773908754205,0.4288551335948615,0.5290078056098653,0.5674750000796687
2.0,0.47652942258356945,0.47523212960748384,0.5505828855514728,0.5379775885362871
2.0,0.5051678315501159,0.40112152115068556,0.4324431734210274,0.4158289105614057
2.0,0.5125992067395637,0.4911277892203121,0.4905717178725352,0.5290395722448705
2.0,0.5708594041551097,0.5211544878877002,0.530053382292722,0.5140893432630483
2.0,0.37258077345550467,0.3225457220354254,0.5306817646465275,0.5588711688623276
2.0,0.4562191182783569,0.40677675909573263,0.5801569640982265,0.561200848784755
2.0,0.3022656052339574,0.2736354915125039,0.49594240225613034,0.46423428699343144
2.0,0.35263868912763147,0.32673211284996007,0.45789104312073,0.5039277225543183
2.0,0.3047820136211022,0.28445755607231904,0.5915054425847952,0.6690047588848937
2.0,0.3706974458304053,0.3223790971397351,0.43035331347747596,0.4294846290123278
2.0,0.4579140886563495,0.4376038986541404,0.5679572508499737,0.4890583361797365
2.0,0.454770476128853,0.4231266653537309,0.5190761856339573,0.5528130352226026
2.0,0.5025443729820632,0.4293825172001117,0.5422785344959022,0.555551074149446
2.0,0.38840667480897245,0.356310613336028,0.5169913468184946,0.5112543568300916
2.0,0.385150568972227,0.3562396317377743,0.5159115257100519,0.4460855398809859
2.0,0.202896346660577,0.1866159128559673,0.3626886353660467,0.36432958703571094
2.0,0.4897337258590226,0.4326451139463317,0.5234028792333285,0.48569732264822313
2.0,0.4636599796784753,0.42721742342037755,0.5518268459943135,0.6449920148128045
2.0,0.39668971595159924,0.3573021781803726,0.4981384526305988,0.4234340044880044
2.0,0.48549998206303424,0.46560848047484615,0.5556421446622619,0.5575694798922685
2.0,0.5209748695168996,0.46850192311818517,0.5932135194783007,0.5163868621773209
2.0,0.453990351049854,0.39663709525317903,0.5548300660587357,0.5554631586983801
2.0,0.5185137800380993,0.4805948157416783,0.6007848324454848,0.5451825222229475
2.0,0.46483715509315743,0.4578490002473651,0.5643849961275836,0.5700733065879517
2.0,0.5712688610577219,0.5827292788508973,0.6364864806457377,0.661120344354582
2.0,0.48448525843487483,0.43318790421304265,0.49642006678103856,0.5533307932569692
2.0,0.5164955953104208,0.4900626648189989,0.6289482655419254,0.6355255759583471
2.0,0.46220038696450627,0.4409007837148532,0.5781503066091142,0.5676195473054806
2.0,0.5462520735321427,0.5269307967542854,0.5643007306382017,0.5298936542034756
2.0,0.5126507128090692,0.5006004961549871,0.5783277824807405,0.5973339778869604
2.0,0.42378237571043054,0.39672000226848403,0.47790728290340034,0.47978514336612144
2.0,0.4983784049758977,0.44916487541283956,0.6001839971066009,0.5738966560567523
2.0,0.442505367852322,0.3893038792094802,0.4569294483998727,0.5184227364031517
2.0,0.37802046230656766,0.3380717790342296,0.47897615233857227,0.4743286426680664
2.0,0.3999566357639527,0.39432075303058983,0.4757006983705848,0.45515212452597564
2.0,0.4718714257905259,0.4680581603495855,0.5588414066507433,0.585365863840595
2.0,0.2985998622761225,0.2806024934188592,0.4987341521388318,0.5208925489791132
2.0,0.36784558668618217,0.3453457032742223,0.6539191702589862,0.5848201051337694
2.0,0.524085350716302,0.5006555996428896,0.5519073035575002,0.5676230010656814
2.0,0.4114611819544499,0.3710049237393088,0.48252433877777023,0.5379019209832602
2.0,0.5003477015111657,0.5020232394552632,0.5572440823561423,0.5435923619839014
2.0,0.4433658478185999,0.3726727732512685,0.529764579624535,0.5750416127317171
2.0,0.427379014876069,0.35764274604623225,0.4915182589026299,0.4699249531298243
2.0,0.5087235287820516,0.4652610942359525,0.5440462738656203,0.5622134521517347
2.0,0.3018193992556863,0.3273965846470501,0.5181962468764134,0.500071966897754
2.0,0.39278817568526636,0.3549919737715449,0.6472376427461755,0.664729085866663
2.0,0.46968354575980936,0.39244797734502285,0.49851841967290766,0.5203719480249591
2.0,0.5393577962782345,0.5014204546712597,0.5844114365493802,0.569803202801255
2.0,0.379198043372534,0.35511409427839574,0.5503234872089395,0.5379813922085825
2.0,0.3093843879480907,0.3036492309187762,0.4317145336548237,0.4198925858335474
2.0,0.357319500716234,0.31200125961972397,0.46803813760485374,0.43542205596706396
2.0,0.44981207777217846,0.43806188126036116,0.45618339822785964,0.48465777832264734
2.0,0.4708056246674138,0.40782997504640006,0.4960948198958377,0.4985215235805738
2.0,0.49427368804700655,0.43647058658188054,0.567568700423541,0.47144595143764356
2.0,0.5028929820841677,0.42044622883426996,0.5475579568383185,0.5666482594400905
2.0,0.4989193129203858,0.43938724186856637,0.5620992637768185,0.5372832884355467
2.0,0.402542303197785,0.38827879221466177,0.43420958630421735,0.44698110841661304
2.0,0.5444929189683585,0.47600124723927656,0.5152551545898123,0.4509261581566296
2.0,0.5884062373311059,0.5170404985368526,0.5594054231435336,0.546676064735496
2.0,0.4818119833068054,0.4359004794912355,0.575820679548046,0.5772903528177423
2.0,0.4730476231575186,0.4627323227218164,0.5651247538012605,0.5308346102018996
2.0,0.3819395046199695,0.3612910433944764,0.4893403162218541,0.4452269497421413
2.0,0.5165499511168075,0.46889529974323907,0.5130957448356798,0.43774669623308987
2.0,0.49414404458587075,0.4762557372843088,0.6830222344536914,0.6905673857816393
2.0,0.47909081389011066,0.4493660658451045,0.4513648374010055,0.4424341274771064
2.0,0.5349658720912059,0.49944760490568074,0.5636053144595159,0.5998959398857827
2.0,0.4988008963697021,0.46484061113104963,0.535087345346916,0.5559133242993766
2.0,0.4951193171031614,0.45854480949890547,0.5489358587636077,0.5448343148925078
2.0,0.3906048076407151,0.38211620615935143,0.4971705465667524,0.4541753394674807
2.0,0.4141772178115418,0.38179438604415045,0.4743533296245608,0.4830503534023913
2.0,0.4624191147588616,0.4275750821570644,0.5255195481886714,0.5435942227970134
2.0,0.47134804082151793,0.434865386676338,0.5543097386818486,0.5546201963802484
2.0,0.4776680523572915,0.4310531714919599,0.5030792996147071,0.4758783583457231
2.0,0.48019224527159116,0.444630830202679,0.5168489939492049,0.531243576388584
2.0,0.3784536018907922,0.36990824861885824,0.5578968967237925,0.55644978749364
2.0,0.5359842149584353,0.49002919864845496,0.5341952550866428,0.5415884612744387
2.0,0.5112084709109281,0.4665363769065262,0.5897570330918482,0.5371117184174878
2.0,0.5750346620562637,0.5311279220037426,0.5379096728276531,0.5810195549069095
2.0,0.302090708157133,0.2579241690294264,0.3665326383684492,0.3766966535680836
2.0,0.4783285521320586,0.4387923004194259,0.5857428906282824,0.5963649605832411
2.0,0.41202470836333405,0.37747619330890336,0.5586317604400053,0.5316921901863356
2.0,0.45770926125768874,0.40506691122238314,0.49125927323121515,0.44501754105884295
2.0,0.44326844145366895,0.4343259555906905,0.5822507350094601,0.5898021780817716
2.0,0.3490721529257794,0.3048812538778694,0.4463885390609839,0.4373289782295675
2.0,0.48298084343112224,0.4768843294187767,0.5930902122337627,0.5663489812706382
3.0,0.5043718948462497,0.4854551231195885,0.6507471125514366,0.6961852761290401
3.0,0.5585367458334124,0.5280256413656795,0.5694023312446944,0.5683293163279156
3.0,0.4757024150624257,0.4586735125053419,0.6702986474448704,0.6462287531946037
3.0,0.6347751815981114,0.630187790890126,0.7866632724189255,0.7669538161466354
3.0,0.5334268361446879,0.489491030024527,0.5821841285327003,0.5335110508331651
3.0,0.5948601101317867,0.5586547422966498,0.6247212335346242,0.6495598643691728
3.0,0.6453904650430711,0.6099998620509152,0.6433381357350093,0.6280823752413447
3.0,0.5605050983054237,0.5204876447439268,0.623716624301355,0.6202207404188224
3.0,0.5846234889220228,0.5562837052617058,0.606209893298884,0.6011272960938221
3.0,0.5574270090110848,0.5856969150672988,0.6659485053448685,0.66863313213544
3.0,0.5435636825207293,0.5253706838322458,0.6451560351820692,0.6689170860960388
3.0,0.36248499681976065,0.36842638810980893,0.6676118677995854,0.6694718137258174
3.0,0.5155516641733251,0.5039937230749553,0.6659085627994895,0.6375352038970525
3.0,0.5026159734539049,0.4976415635725314,0.766887329923281,0.6762320944897211
3.0,0.6111799110240805,0.5881309850605808,0.6906375994407274,0.6359019030954501
3.0,0.560350762550274,0.5391634774321111,0.5804223471916864,0.6316536292726591
3.0,0.5182542630242475,0.5187911689232289,0.6799456796623484,0.6615089153038979
3.0,0.5482808110891434,0.5409239226482829,0.5897014290351423,0.5316038630859279
3.0,0.4176239022223515,0.4159389880115266,0.593123423191781,0.5586465347733227
3.0,0.5833997673845864,0.553629827145931,0.6072392253240266,0.6392983892710358
3.0,0.45615369832418756,0.4113208274017285,0.5087917077867554,0.48761615110516165
3.0,0.487812996846095,0.4702860194019638,0.6646769069483838,0.6244717063225612
3.0,0.49131117922459144,0.4803703137962966,0.5962286905732783,0.6348637118573197
3.0,0.5146806925755334,0.49232582293450033,0.6344370935237157,0.6838959330945231
3.0,0.4982326590838987,0.4694031525021764,0.5628516906474719,0.5264171340358597
3.0,0.42428519973853374,0.3699390270519819,0.5984957481513348,0.6099024117197963
3.0,0.47628631080928024,0.46605737537470737,0.6320912198349563,0.6051434237421938
3.0,0.48569779797671836,0.4953766152032779,0.7411658699514129,0.7633242244559966
3.0,0.5748672945185838,0.5612117998449102,0.7025821329630217,0.6872568031406092
